ts,namespace,metric,job_run_id,stat,value
2026-07-15 03:58:00+00:00,Glue,glue.driver.s3.filesystem.write_bytes,ALL,Sum,463025220.9587289
2026-07-15 03:58:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberAllExecutors,sample-session (SYNTHETIC DATA),Average,7.0
2026-07-15 03:58:00+00:00,Glue,glue.ALL.jvm.heap.used,sample-session (SYNTHETIC DATA),Maximum,65666503891.33319
2026-07-15 03:59:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberMaxNeededExecutors,sample-session (SYNTHETIC DATA),Maximum,5.954873607959344
2026-07-15 03:59:00+00:00,Glue,glue.driver.jvm.heap.used,sample-session (SYNTHETIC DATA),Maximum,4821538090.180499
2026-07-15 03:59:00+00:00,Glue,glue.ALL.jvm.heap.used,sample-session (SYNTHETIC DATA),Average,44662649957.21858
2026-07-15 03:59:00+00:00,Glue Observability,glue.driver.skewness.job,sample-session (SYNTHETIC DATA),Maximum,1.0396408502207068
2026-07-15 03:59:00+00:00,Glue,glue.driver.system.cpuSystemLoad,sample-session (SYNTHETIC DATA),Maximum,0.107302152313839
2026-07-15 03:59:00+00:00,Glue,glue.driver.s3.filesystem.read_bytes,ALL,Sum,17501497.149070892
2026-07-15 03:59:00+00:00,Glue,glue.ALL.jvm.heap.used,sample-session (SYNTHETIC DATA),Maximum,46895782455.07951
2026-07-15 03:59:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberMaxNeededExecutors,sample-session (SYNTHETIC DATA),Average,5.954873607959344
2026-07-15 03:59:00+00:00,Glue,glue.driver.aggregate.numCompletedTasks,ALL,Sum,113.0
2026-07-15 03:59:00+00:00,Glue,glue.driver.aggregate.recordsRead,ALL,Sum,1999603.0
2026-07-15 03:59:00+00:00,Glue,glue.driver.system.cpuSystemLoad,sample-session (SYNTHETIC DATA),Average,0.071534768209226
2026-07-15 03:59:00+00:00,Glue,glue.driver.jvm.heap.used,sample-session (SYNTHETIC DATA),Average,4591941038.267141
2026-07-15 03:59:00+00:00,Glue,glue.driver.jvm.heap.usage,sample-session (SYNTHETIC DATA),Maximum,0.3563815291867856
2026-07-15 03:59:00+00:00,Glue Observability,glue.driver.workerUtilization,sample-session (SYNTHETIC DATA),Maximum,0.7016893279627021
2026-07-15 03:59:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberAllExecutors,sample-session (SYNTHETIC DATA),Maximum,7.0
2026-07-15 03:59:00+00:00,Glue,glue.driver.s3.filesystem.write_bytes,ALL,Sum,442284333.4289203
2026-07-15 03:59:00+00:00,Glue,glue.driver.aggregate.shuffleBytesWritten,ALL,Sum,0.0
2026-07-15 03:59:00+00:00,Glue Observability,glue.driver.skewness.stage,sample-session (SYNTHETIC DATA),Maximum,1.1562568625733551
2026-07-15 03:59:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberAllExecutors,sample-session (SYNTHETIC DATA),Average,7.0
2026-07-15 03:59:00+00:00,Glue Observability,glue.driver.workerUtilization,sample-session (SYNTHETIC DATA),Average,0.6682755504406687
2026-07-15 03:59:00+00:00,Glue Observability,glue.error.OUT_OF_MEMORY,sample-session (SYNTHETIC DATA),Sum,0.0
2026-07-15 04:00:00+00:00,Glue,glue.driver.jvm.heap.used,sample-session (SYNTHETIC DATA),Average,4650215401.52537
2026-07-15 04:00:00+00:00,Glue Observability,glue.error.OUT_OF_MEMORY,sample-session (SYNTHETIC DATA),Sum,0.0
2026-07-15 04:00:00+00:00,Glue,glue.driver.s3.filesystem.write_bytes,ALL,Sum,9801396.005564483
2026-07-15 04:00:00+00:00,Glue Observability,glue.driver.skewness.job,sample-session (SYNTHETIC DATA),Maximum,1.030558019190248
2026-07-15 04:00:00+00:00,Glue,glue.driver.jvm.heap.usage,sample-session (SYNTHETIC DATA),Maximum,0.3609042150220965
2026-07-15 04:00:00+00:00,Glue,glue.driver.system.cpuSystemLoad,sample-session (SYNTHETIC DATA),Maximum,0.06964871306686363
2026-07-15 04:00:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberMaxNeededExecutors,sample-session (SYNTHETIC DATA),Maximum,2.572702198415276
2026-07-15 04:00:00+00:00,Glue,glue.ALL.jvm.heap.used,sample-session (SYNTHETIC DATA),Maximum,61271524031.83535
2026-07-15 04:00:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberAllExecutors,sample-session (SYNTHETIC DATA),Maximum,7.0
2026-07-15 04:00:00+00:00,Glue Observability,glue.driver.workerUtilization,sample-session (SYNTHETIC DATA),Average,0.6454623875865407
2026-07-15 04:00:00+00:00,Glue,glue.driver.jvm.heap.used,sample-session (SYNTHETIC DATA),Maximum,4882726171.601639
2026-07-15 04:00:00+00:00,Glue,glue.driver.aggregate.recordsRead,ALL,Sum,2000293.0
2026-07-15 04:00:00+00:00,Glue,glue.driver.aggregate.shuffleBytesWritten,ALL,Sum,166865039.24545404
2026-07-15 04:00:00+00:00,Glue,glue.driver.aggregate.numCompletedTasks,ALL,Sum,108.0
2026-07-15 04:00:00+00:00,Glue,glue.driver.s3.filesystem.read_bytes,ALL,Sum,188820166.64994755
2026-07-15 04:00:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberAllExecutors,sample-session (SYNTHETIC DATA),Average,7.0
2026-07-15 04:00:00+00:00,Glue Observability,glue.driver.workerUtilization,sample-session (SYNTHETIC DATA),Maximum,0.6777355069658678
2026-07-15 04:00:00+00:00,Glue,glue.driver.system.cpuSystemLoad,sample-session (SYNTHETIC DATA),Average,0.04643247537790908
2026-07-15 04:00:00+00:00,Glue Observability,glue.driver.skewness.stage,sample-session (SYNTHETIC DATA),Maximum,1.0823880612387806
2026-07-15 04:00:00+00:00,Glue,glue.ALL.jvm.heap.used,sample-session (SYNTHETIC DATA),Average,58353832411.27176
2026-07-15 04:00:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberMaxNeededExecutors,sample-session (SYNTHETIC DATA),Average,2.572702198415276
2026-07-15 04:01:00+00:00,Glue Observability,glue.driver.skewness.stage,sample-session (SYNTHETIC DATA),Maximum,1.241977293611734
2026-07-15 04:01:00+00:00,Glue Observability,glue.driver.workerUtilization,sample-session (SYNTHETIC DATA),Average,0.7132117290521238
2026-07-15 04:01:00+00:00,Glue,glue.driver.jvm.heap.usage,sample-session (SYNTHETIC DATA),Maximum,0.36517289747320136
2026-07-15 04:01:00+00:00,Glue,glue.driver.system.cpuSystemLoad,sample-session (SYNTHETIC DATA),Average,0.04506258118641633
2026-07-15 04:01:00+00:00,Glue,glue.ALL.jvm.heap.used,sample-session (SYNTHETIC DATA),Maximum,38664484735.129715
2026-07-15 04:01:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberMaxNeededExecutors,sample-session (SYNTHETIC DATA),Average,0.0
2026-07-15 04:01:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberAllExecutors,sample-session (SYNTHETIC DATA),Maximum,7.0
2026-07-15 04:01:00+00:00,Glue,glue.driver.aggregate.recordsRead,ALL,Sum,1999589.0
2026-07-15 04:01:00+00:00,Glue,glue.driver.s3.filesystem.read_bytes,ALL,Sum,73605424.39102311
2026-07-15 04:01:00+00:00,Glue,glue.driver.aggregate.numCompletedTasks,ALL,Sum,122.0
2026-07-15 04:01:00+00:00,Glue,glue.driver.jvm.heap.used,sample-session (SYNTHETIC DATA),Average,4705216956.098883
2026-07-15 04:01:00+00:00,Glue Observability,glue.driver.skewness.job,sample-session (SYNTHETIC DATA),Maximum,1.0893798745935457
2026-07-15 04:01:00+00:00,Glue,glue.driver.s3.filesystem.write_bytes,ALL,Sum,11589458.944799382
2026-07-15 04:01:00+00:00,Glue Observability,glue.driver.workerUtilization,sample-session (SYNTHETIC DATA),Maximum,0.74887231550473
2026-07-15 04:01:00+00:00,Glue Observability,glue.error.OUT_OF_MEMORY,sample-session (SYNTHETIC DATA),Sum,0.0
2026-07-15 04:01:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberAllExecutors,sample-session (SYNTHETIC DATA),Average,7.0
2026-07-15 04:01:00+00:00,Glue,glue.driver.aggregate.shuffleBytesWritten,ALL,Sum,0.0
2026-07-15 04:01:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberMaxNeededExecutors,sample-session (SYNTHETIC DATA),Maximum,0.0
2026-07-15 04:01:00+00:00,Glue,glue.ALL.jvm.heap.used,sample-session (SYNTHETIC DATA),Average,36823318795.36163
2026-07-15 04:01:00+00:00,Glue,glue.driver.jvm.heap.used,sample-session (SYNTHETIC DATA),Maximum,4940477803.903827
2026-07-15 04:01:00+00:00,Glue,glue.driver.system.cpuSystemLoad,sample-session (SYNTHETIC DATA),Maximum,0.0675938717796245
2026-07-15 04:02:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberMaxNeededExecutors,sample-session (SYNTHETIC DATA),Average,6.621828508841227
2026-07-15 04:02:00+00:00,Glue,glue.driver.aggregate.recordsRead,ALL,Sum,2000631.0
2026-07-15 04:02:00+00:00,Glue,glue.driver.jvm.heap.used,sample-session (SYNTHETIC DATA),Maximum,4867775101.775205
2026-07-15 04:02:00+00:00,Glue Observability,glue.error.OUT_OF_MEMORY,sample-session (SYNTHETIC DATA),Sum,0.0
2026-07-15 04:02:00+00:00,Glue,glue.driver.aggregate.shuffleBytesWritten,ALL,Sum,0.0
2026-07-15 04:02:00+00:00,Glue,glue.driver.system.cpuSystemLoad,sample-session (SYNTHETIC DATA),Average,0.03167972632991952
2026-07-15 04:02:00+00:00,Glue,glue.driver.s3.filesystem.read_bytes,ALL,Sum,600953325.2714678
2026-07-15 04:02:00+00:00,Glue Observability,glue.driver.skewness.stage,sample-session (SYNTHETIC DATA),Maximum,0.9550274677633275
2026-07-15 04:02:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberAllExecutors,sample-session (SYNTHETIC DATA),Maximum,7.0
2026-07-15 04:02:00+00:00,Glue,glue.ALL.jvm.heap.used,sample-session (SYNTHETIC DATA),Average,53374637128.90852
2026-07-15 04:02:00+00:00,Glue,glue.ALL.jvm.heap.used,sample-session (SYNTHETIC DATA),Maximum,56043368985.35395
2026-07-15 04:02:00+00:00,Glue Observability,glue.driver.skewness.job,sample-session (SYNTHETIC DATA),Maximum,1.0752383732712678
2026-07-15 04:02:00+00:00,Glue,glue.driver.jvm.heap.used,sample-session (SYNTHETIC DATA),Average,4635976287.404957
2026-07-15 04:02:00+00:00,Glue Observability,glue.driver.workerUtilization,sample-session (SYNTHETIC DATA),Maximum,0.6146952345946832
2026-07-15 04:02:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberAllExecutors,sample-session (SYNTHETIC DATA),Average,7.0
2026-07-15 04:02:00+00:00,Glue Observability,glue.driver.workerUtilization,sample-session (SYNTHETIC DATA),Average,0.5854240329473174
2026-07-15 04:02:00+00:00,Glue,glue.driver.jvm.heap.usage,sample-session (SYNTHETIC DATA),Maximum,0.359799114320191
2026-07-15 04:02:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberMaxNeededExecutors,sample-session (SYNTHETIC DATA),Maximum,6.621828508841227
2026-07-15 04:02:00+00:00,Glue,glue.driver.s3.filesystem.write_bytes,ALL,Sum,9739103.992284136
2026-07-15 04:02:00+00:00,Glue,glue.driver.system.cpuSystemLoad,sample-session (SYNTHETIC DATA),Maximum,0.04751958949487928
2026-07-15 04:02:00+00:00,Glue,glue.driver.aggregate.numCompletedTasks,ALL,Sum,111.0
2026-07-15 04:03:00+00:00,Glue Observability,glue.driver.skewness.job,sample-session (SYNTHETIC DATA),Maximum,1.114081278936138
2026-07-15 04:03:00+00:00,Glue,glue.driver.aggregate.recordsRead,ALL,Sum,1999588.0
2026-07-15 04:03:00+00:00,Glue,glue.ALL.jvm.heap.used,sample-session (SYNTHETIC DATA),Average,52372243117.5822
2026-07-15 04:03:00+00:00,Glue Observability,glue.driver.workerUtilization,sample-session (SYNTHETIC DATA),Maximum,0.644808277708165
2026-07-15 04:03:00+00:00,Glue,glue.driver.s3.filesystem.write_bytes,ALL,Sum,123457600.48384164
2026-07-15 04:03:00+00:00,Glue,glue.driver.s3.filesystem.read_bytes,ALL,Sum,275543606.56412435
2026-07-15 04:03:00+00:00,Glue,glue.driver.jvm.heap.used,sample-session (SYNTHETIC DATA),Maximum,4944337980.679774
2026-07-15 04:03:00+00:00,Glue,glue.driver.aggregate.numCompletedTasks,ALL,Sum,115.0
2026-07-15 04:03:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberMaxNeededExecutors,sample-session (SYNTHETIC DATA),Average,11.360242313152368
2026-07-15 04:03:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberMaxNeededExecutors,sample-session (SYNTHETIC DATA),Maximum,11.360242313152368
2026-07-15 04:03:00+00:00,Glue,glue.driver.jvm.heap.usage,sample-session (SYNTHETIC DATA),Maximum,0.3654582204710939
2026-07-15 04:03:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberAllExecutors,sample-session (SYNTHETIC DATA),Average,7.0
2026-07-15 04:03:00+00:00,Glue,glue.driver.jvm.heap.used,sample-session (SYNTHETIC DATA),Average,4708893314.933118
2026-07-15 04:03:00+00:00,Glue,glue.ALL.jvm.heap.used,sample-session (SYNTHETIC DATA),Maximum,54990855273.46131
2026-07-15 04:03:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberAllExecutors,sample-session (SYNTHETIC DATA),Maximum,7.0
2026-07-15 04:03:00+00:00,Glue,glue.driver.system.cpuSystemLoad,sample-session (SYNTHETIC DATA),Maximum,0.09124849554286127
2026-07-15 04:03:00+00:00,Glue,glue.driver.aggregate.shuffleBytesWritten,ALL,Sum,0.0
2026-07-15 04:03:00+00:00,Glue Observability,glue.driver.skewness.stage,sample-session (SYNTHETIC DATA),Maximum,0.8559503753497677
2026-07-15 04:03:00+00:00,Glue,glue.driver.system.cpuSystemLoad,sample-session (SYNTHETIC DATA),Average,0.06083233036190751
2026-07-15 04:03:00+00:00,Glue Observability,glue.error.OUT_OF_MEMORY,sample-session (SYNTHETIC DATA),Sum,0.0
2026-07-15 04:03:00+00:00,Glue Observability,glue.driver.workerUtilization,sample-session (SYNTHETIC DATA),Average,0.6141031216268238
2026-07-15 04:04:00+00:00,Glue,glue.driver.aggregate.recordsRead,ALL,Sum,2002503.0
2026-07-15 04:04:00+00:00,Glue,glue.driver.system.cpuSystemLoad,sample-session (SYNTHETIC DATA),Average,0.010305077517604977
2026-07-15 04:04:00+00:00,Glue,glue.driver.jvm.heap.usage,sample-session (SYNTHETIC DATA),Maximum,0.3643890428981254
2026-07-15 04:04:00+00:00,Glue Observability,glue.driver.workerUtilization,sample-session (SYNTHETIC DATA),Maximum,0.9527198678485367
2026-07-15 04:04:00+00:00,Glue,glue.driver.jvm.heap.used,sample-session (SYNTHETIC DATA),Average,4695117066.804569
2026-07-15 04:04:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberMaxNeededExecutors,sample-session (SYNTHETIC DATA),Average,9.168680775740185
2026-07-15 04:04:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberMaxNeededExecutors,sample-session (SYNTHETIC DATA),Maximum,9.168680775740185
2026-07-15 04:04:00+00:00,Glue,glue.driver.jvm.heap.used,sample-session (SYNTHETIC DATA),Maximum,4929872920.144798
2026-07-15 04:04:00+00:00,Glue,glue.ALL.jvm.heap.used,sample-session (SYNTHETIC DATA),Average,57821881058.7585
2026-07-15 04:04:00+00:00,Glue,glue.driver.system.cpuSystemLoad,sample-session (SYNTHETIC DATA),Maximum,0.015457616276407467
2026-07-15 04:04:00+00:00,Glue,glue.ALL.jvm.heap.used,sample-session (SYNTHETIC DATA),Maximum,60712975111.69643
2026-07-15 04:04:00+00:00,Glue,glue.driver.aggregate.shuffleBytesWritten,ALL,Sum,0.0
2026-07-15 04:04:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberAllExecutors,sample-session (SYNTHETIC DATA),Average,7.0
2026-07-15 04:04:00+00:00,Glue,glue.driver.s3.filesystem.write_bytes,ALL,Sum,21524630.707998745
2026-07-15 04:04:00+00:00,Glue,glue.driver.aggregate.numCompletedTasks,ALL,Sum,144.0
2026-07-15 04:04:00+00:00,Glue Observability,glue.driver.workerUtilization,sample-session (SYNTHETIC DATA),Average,0.9073522550938444
2026-07-15 04:04:00+00:00,Glue Observability,glue.error.OUT_OF_MEMORY,sample-session (SYNTHETIC DATA),Sum,0.0
2026-07-15 04:04:00+00:00,Glue,glue.driver.s3.filesystem.read_bytes,ALL,Sum,32679257.421156485
2026-07-15 04:04:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberAllExecutors,sample-session (SYNTHETIC DATA),Maximum,7.0
2026-07-15 04:04:00+00:00,Glue Observability,glue.driver.skewness.job,sample-session (SYNTHETIC DATA),Maximum,0.9998081599990946
2026-07-15 04:04:00+00:00,Glue Observability,glue.driver.skewness.stage,sample-session (SYNTHETIC DATA),Maximum,0.9179336373222848
2026-07-15 04:05:00+00:00,Glue,glue.driver.system.cpuSystemLoad,sample-session (SYNTHETIC DATA),Maximum,0.12430144551025551
2026-07-15 04:05:00+00:00,Glue,glue.ALL.jvm.heap.used,sample-session (SYNTHETIC DATA),Maximum,78570496192.07738
2026-07-15 04:05:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberMaxNeededExecutors,sample-session (SYNTHETIC DATA),Maximum,4.2280463442029825
2026-07-15 04:05:00+00:00,Glue,glue.driver.jvm.heap.usage,sample-session (SYNTHETIC DATA),Maximum,0.35498935296469586
2026-07-15 04:05:00+00:00,Glue Observability,glue.driver.workerUtilization,sample-session (SYNTHETIC DATA),Average,0.6396718709003423
2026-07-15 04:05:00+00:00,Glue Observability,glue.driver.skewness.job,sample-session (SYNTHETIC DATA),Maximum,1.030346690081667
2026-07-15 04:05:00+00:00,Glue Observability,glue.error.OUT_OF_MEMORY,sample-session (SYNTHETIC DATA),Sum,0.0
2026-07-15 04:05:00+00:00,Glue,glue.driver.s3.filesystem.write_bytes,ALL,Sum,46295378.77104464
2026-07-15 04:05:00+00:00,Glue Observability,glue.driver.workerUtilization,sample-session (SYNTHETIC DATA),Maximum,0.6716554644453594
2026-07-15 04:05:00+00:00,Glue,glue.ALL.jvm.heap.used,sample-session (SYNTHETIC DATA),Average,74829043992.45464
2026-07-15 04:05:00+00:00,Glue,glue.driver.aggregate.shuffleBytesWritten,ALL,Sum,0.0
2026-07-15 04:05:00+00:00,Glue,glue.driver.system.cpuSystemLoad,sample-session (SYNTHETIC DATA),Average,0.08286763034017035
2026-07-15 04:05:00+00:00,Glue,glue.driver.jvm.heap.used,sample-session (SYNTHETIC DATA),Maximum,4802703133.446444
2026-07-15 04:05:00+00:00,Glue Observability,glue.driver.skewness.stage,sample-session (SYNTHETIC DATA),Maximum,1.009556050808563
2026-07-15 04:05:00+00:00,Glue,glue.driver.aggregate.numCompletedTasks,ALL,Sum,130.0
2026-07-15 04:05:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberMaxNeededExecutors,sample-session (SYNTHETIC DATA),Average,4.2280463442029825
2026-07-15 04:05:00+00:00,Glue,glue.driver.s3.filesystem.read_bytes,ALL,Sum,12512062.630102077
2026-07-15 04:05:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberAllExecutors,sample-session (SYNTHETIC DATA),Maximum,7.0
2026-07-15 04:05:00+00:00,Glue,glue.driver.aggregate.recordsRead,ALL,Sum,2000181.0
2026-07-15 04:05:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberAllExecutors,sample-session (SYNTHETIC DATA),Average,7.0
2026-07-15 04:05:00+00:00,Glue,glue.driver.jvm.heap.used,sample-session (SYNTHETIC DATA),Average,4574002984.234708
2026-07-15 04:06:00+00:00,Glue,glue.ALL.jvm.heap.used,sample-session (SYNTHETIC DATA),Average,75631509046.57535
2026-07-15 04:06:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberAllExecutors,sample-session (SYNTHETIC DATA),Maximum,7.0
2026-07-15 04:06:00+00:00,Glue Observability,glue.driver.workerUtilization,sample-session (SYNTHETIC DATA),Maximum,0.6937028056977192
2026-07-15 04:06:00+00:00,Glue Observability,glue.error.OUT_OF_MEMORY,sample-session (SYNTHETIC DATA),Sum,0.0
2026-07-15 04:06:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberMaxNeededExecutors,sample-session (SYNTHETIC DATA),Maximum,5.026535920090837
2026-07-15 04:06:00+00:00,Glue,glue.driver.aggregate.shuffleBytesWritten,ALL,Sum,373223000.13383627
2026-07-15 04:06:00+00:00,Glue,glue.driver.jvm.heap.used,sample-session (SYNTHETIC DATA),Average,4613104600.54204
2026-07-15 04:06:00+00:00,Glue,glue.driver.system.cpuSystemLoad,sample-session (SYNTHETIC DATA),Average,0.046583212628367704
2026-07-15 04:06:00+00:00,Glue,glue.ALL.jvm.heap.used,sample-session (SYNTHETIC DATA),Maximum,79413084498.90411
2026-07-15 04:06:00+00:00,Glue,glue.driver.aggregate.numCompletedTasks,ALL,Sum,111.0
2026-07-15 04:06:00+00:00,Glue,glue.driver.aggregate.recordsRead,ALL,Sum,1998207.0
2026-07-15 04:06:00+00:00,Glue,glue.driver.jvm.heap.used,sample-session (SYNTHETIC DATA),Maximum,4843759830.569142
2026-07-15 04:06:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberMaxNeededExecutors,sample-session (SYNTHETIC DATA),Average,5.026535920090837
2026-07-15 04:06:00+00:00,Glue,glue.driver.s3.filesystem.read_bytes,ALL,Sum,44359717.60341292
2026-07-15 04:06:00+00:00,Glue,glue.driver.system.cpuSystemLoad,sample-session (SYNTHETIC DATA),Maximum,0.06987481894255156
2026-07-15 04:06:00+00:00,Glue Observability,glue.driver.skewness.job,sample-session (SYNTHETIC DATA),Maximum,1.051151370191919
2026-07-15 04:06:00+00:00,Glue,glue.driver.s3.filesystem.write_bytes,ALL,Sum,381379084.59955496
2026-07-15 04:06:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberAllExecutors,sample-session (SYNTHETIC DATA),Average,7.0
2026-07-15 04:06:00+00:00,Glue,glue.driver.jvm.heap.usage,sample-session (SYNTHETIC DATA),Maximum,0.3580240377956101
2026-07-15 04:06:00+00:00,Glue Observability,glue.driver.workerUtilization,sample-session (SYNTHETIC DATA),Average,0.6606693387597325
2026-07-15 04:06:00+00:00,Glue Observability,glue.driver.skewness.stage,sample-session (SYNTHETIC DATA),Maximum,0.8509578600623187
2026-07-15 04:07:00+00:00,Glue,glue.driver.aggregate.numCompletedTasks,ALL,Sum,118.0
2026-07-15 04:07:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberMaxNeededExecutors,sample-session (SYNTHETIC DATA),Maximum,7.66311877035174
2026-07-15 04:07:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberAllExecutors,sample-session (SYNTHETIC DATA),Average,7.0
2026-07-15 04:07:00+00:00,Glue,glue.driver.s3.filesystem.read_bytes,ALL,Sum,27831666.36741989
2026-07-15 04:07:00+00:00,Glue,glue.driver.system.cpuSystemLoad,sample-session (SYNTHETIC DATA),Average,0.0026516575360916164
2026-07-15 04:07:00+00:00,Glue Observability,glue.driver.skewness.stage,sample-session (SYNTHETIC DATA),Maximum,1.2486178677188624
2026-07-15 04:07:00+00:00,Glue,glue.driver.system.cpuSystemLoad,sample-session (SYNTHETIC DATA),Maximum,0.003977486304137424
2026-07-15 04:07:00+00:00,Glue Observability,glue.driver.workerUtilization,sample-session (SYNTHETIC DATA),Maximum,0.9462502644235636
2026-07-15 04:07:00+00:00,Glue,glue.driver.jvm.heap.used,sample-session (SYNTHETIC DATA),Maximum,4863328553.244145
2026-07-15 04:07:00+00:00,Glue,glue.driver.s3.filesystem.write_bytes,ALL,Sum,34290738.394656844
2026-07-15 04:07:00+00:00,Glue,glue.driver.aggregate.shuffleBytesWritten,ALL,Sum,0.0
2026-07-15 04:07:00+00:00,Glue Observability,glue.driver.skewness.job,sample-session (SYNTHETIC DATA),Maximum,1.0141656697391026
2026-07-15 04:07:00+00:00,Glue Observability,glue.error.OUT_OF_MEMORY,sample-session (SYNTHETIC DATA),Sum,0.0
2026-07-15 04:07:00+00:00,Glue Observability,glue.driver.workerUtilization,sample-session (SYNTHETIC DATA),Average,0.9011907280224415
2026-07-15 04:07:00+00:00,Glue,glue.ALL.jvm.heap.used,sample-session (SYNTHETIC DATA),Average,63213551793.279785
2026-07-15 04:07:00+00:00,Glue,glue.driver.jvm.heap.usage,sample-session (SYNTHETIC DATA),Maximum,0.3594704499530403
2026-07-15 04:07:00+00:00,Glue,glue.ALL.jvm.heap.used,sample-session (SYNTHETIC DATA),Maximum,66374229382.94378
2026-07-15 04:07:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberAllExecutors,sample-session (SYNTHETIC DATA),Maximum,7.0
2026-07-15 04:07:00+00:00,Glue,glue.driver.jvm.heap.used,sample-session (SYNTHETIC DATA),Average,4631741479.280138
2026-07-15 04:07:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberMaxNeededExecutors,sample-session (SYNTHETIC DATA),Average,7.66311877035174
2026-07-15 04:07:00+00:00,Glue,glue.driver.aggregate.recordsRead,ALL,Sum,2000543.0
2026-07-15 04:08:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberMaxNeededExecutors,sample-session (SYNTHETIC DATA),Average,8.366384059504721
2026-07-15 04:08:00+00:00,Glue,glue.driver.aggregate.shuffleBytesWritten,ALL,Sum,606211457.237152
2026-07-15 04:08:00+00:00,Glue,glue.driver.s3.filesystem.read_bytes,ALL,Sum,585912897.8873439
2026-07-15 04:08:00+00:00,Glue,glue.driver.aggregate.recordsRead,ALL,Sum,1997641.0
2026-07-15 04:08:00+00:00,Glue Observability,glue.driver.workerUtilization,sample-session (SYNTHETIC DATA),Average,0.9925328724854358
2026-07-15 04:08:00+00:00,Glue,glue.driver.jvm.heap.used,sample-session (SYNTHETIC DATA),Maximum,4842793325.845082
2026-07-15 04:08:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberAllExecutors,sample-session (SYNTHETIC DATA),Average,7.0
2026-07-15 04:08:00+00:00,Glue,glue.driver.system.cpuSystemLoad,sample-session (SYNTHETIC DATA),Maximum,0.07546584932630178
2026-07-15 04:08:00+00:00,Glue,glue.driver.aggregate.numCompletedTasks,ALL,Sum,114.0
2026-07-15 04:08:00+00:00,Glue Observability,glue.driver.skewness.job,sample-session (SYNTHETIC DATA),Maximum,0.9602805690082926
2026-07-15 04:08:00+00:00,Glue,glue.driver.system.cpuSystemLoad,sample-session (SYNTHETIC DATA),Average,0.05031056621753452
2026-07-15 04:08:00+00:00,Glue,glue.ALL.jvm.heap.used,sample-session (SYNTHETIC DATA),Maximum,69147941532.53734
2026-07-15 04:08:00+00:00,Glue,glue.driver.jvm.heap.usage,sample-session (SYNTHETIC DATA),Maximum,0.3579525990918014
2026-07-15 04:08:00+00:00,Glue,glue.driver.jvm.heap.used,sample-session (SYNTHETIC DATA),Average,4612184119.852459
2026-07-15 04:08:00+00:00,Glue,glue.driver.ExecutorAllocationManager.executors.numberAllExecutors,sample-session (SYNTHETIC DATA),Maximum,7.0
2026-07-15 04:08:00+00:00,Glue,glue.ALL.jvm.heap.used,sample-session (SYNTHETIC DATA),Average,65855182411.94032
2026-07-15 04:08:00+00:00,Glue Observability,glue.driver.workerUtilization,sample-session (SYNTHETIC DATA),Maximum,1.0
2026-07-15 04:08:00+00:00,Glue Observability,glue.error.OUT_OF_MEMORY,sample-session (SYNTHETIC DATA),Sum,0.0
